GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 39
TotalNumTrainingExamples: 10
NumberOfClasses: 1
ClassIDsAndCounters: 
2	10
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 108
TimeSeriesData: 
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.340585	-0.679871	0.185736	-0.161025	-0.915126	-0.369615	0.423113	-0.257913	-2.61169
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.838693	-1.74553	0.478067	-0.192457	-0.906285	-0.376309	0.439158	-0.251361	-2.64132
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.49884	-3.07648	0.927561	-0.231541	-0.896627	-0.377424	0.45108	-0.240931	-2.67216
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.33129	-4.44287	1.50593	-0.27838	-0.886458	-0.369725	0.455157	-0.226439	-2.70163
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.18116	-6.84886	2.19049	-0.326248	-0.874166	-0.359717	0.456448	-0.20997	-2.73212
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.63774	-9.90126	2.49042	-0.373527	-0.864571	-0.336147	0.445307	-0.202001	-2.73627
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.18545	-12.7202	3.16598	-0.409409	-0.860206	-0.304024	0.421002	-0.195688	-2.72484
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.52006	-14.9129	4.03911	-0.443597	-0.857493	-0.260628	0.38395	-0.191058	-2.69509
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.30653	-17.6883	5.11314	-0.472771	-0.855172	-0.212527	0.339924	-0.187923	-2.64822
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.14821	-21.5363	6.23354	-0.495347	-0.854605	-0.155826	0.286938	-0.192116	-2.55878
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.77297	-25.5878	7.00328	-0.512632	-0.852584	-0.10153	0.235793	-0.198873	-2.44363
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.83202	-28.9877	8.23801	-0.516084	-0.855852	-0.0342682	0.169664	-0.21435	-2.23752
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.71141	-32.1853	9.73041	-0.506711	-0.861571	0.0306477	0.103895	-0.233442	-1.98406
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.98283	-35.0386	11.0263	-0.500617	-0.860969	0.0900885	0.041223	-0.245817	-1.73374
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.16243	-36.9849	11.423	-0.483587	-0.864647	0.136124	-0.0088319	-0.259696	-1.53757
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.92163	-40.4336	10.7337	-0.469014	-0.862515	0.189985	-0.0645166	-0.278806	-1.34883
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.91303	-46.7581	7.75217	-0.373157	-0.875134	0.30805	-0.20313	-0.329958	-1.02934
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.56651	-47.8769	6.74302	-0.328733	-0.883652	0.333308	-0.239383	-0.343662	-0.972252
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.32944	-48.0698	5.37995	-0.26143	-0.89819	0.353424	-0.276776	-0.359583	-0.923693
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.38652	-47.732	3.48106	-0.170381	-0.914756	0.366322	-0.317408	-0.368602	-0.866005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.73028	-47.4999	0.200373	0.023484	-0.92465	0.380094	-0.398072	-0.356375	-0.724609
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.45509	-47.4515	-1.6129	0.111053	-0.926879	0.358556	-0.405475	-0.340275	-0.689669
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.22325	-47.3268	-3.40556	0.20932	-0.914308	0.346736	-0.426183	-0.315698	-0.623638
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.43823	-47.4894	-4.111	0.283907	-0.899627	0.331765	-0.436278	-0.299537	-0.585029
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.13733	-47.6905	-4.45449	0.357766	-0.880257	0.31169	-0.443176	-0.288399	-0.558605
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.57621	-47.8439	-4.50087	0.414877	-0.871897	0.260139	-0.413198	-0.286298	-0.591301
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.492336	-47.6931	-4.71824	0.440141	-0.87795	0.188359	-0.349564	-0.290711	-0.687258
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0622001	-46.8624	-4.55556	0.437894	-0.892332	0.109509	-0.275634	-0.315381	-0.856591
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.425153	-45.9576	-5.50347	0.445223	-0.895298	0.014762	-0.184604	-0.329833	-1.07145
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.474488	-43.4565	-6.85715	0.424036	-0.899527	-0.105096	-0.0569873	-0.353384	-1.41735
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409671	-40.1325	-8.75286	0.404929	-0.889794	-0.210472	0.0632506	-0.363674	-1.73569
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.35263	-36.9307	-10.8597	0.384057	-0.874597	-0.295939	0.175085	-0.352376	-2.01918
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.50138	-33.3989	-12.2416	0.349092	-0.867848	-0.353517	0.265011	-0.325932	-2.24735
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.08127	-30.3148	-13.6214	0.301112	-0.860501	-0.410939	0.35178	-0.305899	-2.43109
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.112	-27.8203	-14.7815	0.254819	-0.847356	-0.465891	0.434808	-0.276589	-2.59299
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.349202	-22.5968	-13.8059	0.241549	-0.863739	-0.442276	0.39414	-0.331143	-2.45082
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37172	-18.802	-11.6186	0.182361	-0.875164	-0.448144	0.414188	-0.334613	-2.47244
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89969	-16.5792	-10.1254	0.100922	-0.877477	-0.468881	0.460286	-0.323379	-2.54718
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69856	-15.6048	-9.59571	0.0342407	-0.87269	-0.487073	0.499526	-0.307052	-2.61521
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47836	-15.1043	-9.3336	-0.0215	-0.866124	-0.499367	0.528589	-0.292305	-2.66581
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31577	-14.4493	-8.72979	-0.0995844	-0.86033	-0.499915	0.549999	-0.269952	-2.71764
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04393	-13.9412	-7.42305	-0.199979	-0.850755	-0.48603	0.560709	-0.236473	-2.77516
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939216	-13.3761	-5.95391	-0.30782	-0.834128	-0.457687	0.558139	-0.202215	-2.82432
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.827564	-12.5059	-4.0751	-0.399467	-0.81867	-0.41256	0.532604	-0.173425	-2.85269
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711285	-12.1777	-1.80029	-0.472907	-0.804055	-0.360354	0.496726	-0.158297	-2.8552
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48333	-11.9533	-0.424369	-0.525532	-0.790625	-0.31421	0.462386	-0.150801	-2.84567
